var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20
,77.91087559003476,,-0.0057547323396571,12.91346118744384,2016.7595279642164,-0.1431636872610315,12.532999126794088,,-75.07359437565928,val_3,val_6,val_3,val_1,val_1,dc12d,,1da64,2fa6e,2adde,
0.0301870157917841,,,-0.0051244659499892,15.484161224569968,1308.7984859584426,,-79.97362905906108,,128.58115683673594,val_5,val_5,val_2,val_2,val_0,8cf49,3e294,d73de,8a3e2,2ea90,548bc
,-357.6578342882562,,0.0123778097379911,11.73828928672175,2204.550929892472,,49.25962397572015,,21.54986875146424,val_6,val_5,val_0,val_0,,e82f8,f1bdb,d73de,cfcb8,39575,
,916.5030762646423,,-0.0085175610470354,21.9605640640454,4161.414505882023,,-20.88733082563896,,42.16206602709227,val_2,val_4,val_1,val_3,val_0,dc12d,4c8db,e62e2,2fa6e,2ea90,548bc
,,,0.0054819508240488,18.054025249026456,485.2519815663286,,-69.64911242327966,-356.4786078525556,-1.708256802975528,val_6,val_0,val_3,val_0,,8cf49,,d73de,2fa6e,2adde,
,455.09710963201263,,0.0031198580405515,6.342582834732316,-2047.669301314091,0.2592787033164885,-85.74920604451103,,-2.533584319420988,val_4,val_2,val_1,val_2,val_1,3e39e,,d73de,8a3e2,2ea90,
,,,0.0062263763334476,10.385422933610869,2626.491857286865,,-20.56976617294981,,213.47020954321115,val_1,val_6,val_0,val_0,val_2,dc12d,,e62e2,2fa6e,2adde,
,,1076.6322843534165,0.0120726747812995,20.32899006136298,399.5228570161416,,46.34952328880845,-29.03642522728993,76.09163563499055,val_4,val_2,val_3,val_1,val_2,8cf49,,d73de,2fa6e,2ea90,
,69.31757248491,1114.5657655119242,-0.0043089535959785,-0.0651286418702211,-774.5914430859276,,80.30776449836208,,78.16801705360476,val_4,val_3,val_2,val_2,val_1,42b95,f1bdb,1da64,2fa6e,2ea90,548bc
,,77.85282778658012,0.0047213227817182,-17.294067838681922,2362.3761894930963,-0.0642270758112539,84.0386445205157,,-153.34453883602967,val_1,val_2,val_1,val_0,val_2,de4bc,,e62e2,2fa6e,7ef86,
,,,0.0015640708333871,-2.871766768514084,811.6000982991591,,-69.15592710203656,,-59.93532900999063,val_3,val_6,val_0,,val_0,e82f8,,d73de,cfcb8,2ea90,
,767.0288547283316,,0.0073004509221152,25.35260073462819,2097.948298336624,,-63.03241834508784,,204.7558864512576,val_2,val_6,val_3,val_3,val_0,dc12d,,1da64,2fa6e,2ea90,
,,,0.001454636217576,20.38596379773004,2625.9424528269915,0.0769316201225766,-33.48969572789365,,61.35216696715622,val_2,val_4,val_3,val_3,val_0,0e536,f1bdb,e62e2,8a3e2,2ea90,
,,4541.325387131443,0.0043278931982864,13.114317488422037,2293.959544802827,-0.2301851827429161,80.61474525206745,,-119.10880319609824,val_4,val_3,val_2,val_2,val_2,8cf49,,1da64,cfcb8,2adde,
,,,-0.0110105618454548,23.35477209508942,803.7636144751781,,-81.17088649371331,,166.16354130507474,val_2,val_0,val_3,val_1,val_0,42b95,,1da64,cfcb8,2adde,
-0.0283265407415244,331.8007849876929,,0.0062397146470814,21.973821878932554,-2272.4431276184177,,59.058827426031385,,191.530390730526,val_0,val_0,val_3,val_0,val_2,dc12d,,e62e2,2fa6e,2adde,
,,,-0.0023659041741137,9.143192437576666,1294.5052263893326,,61.42989630119124,94.28034164064194,103.67309242594207,val_4,val_4,val_2,val_0,val_1,de4bc,,1da64,cfcb8,2ea90,
0.0176243563993392,,,-0.0019752025779205,1.7789376559364003,3444.3948267752585,,0.7032628791420662,35.584515279190505,-72.73945840875378,val_4,val_4,val_2,val_1,val_1,de4bc,3e294,1da64,2fa6e,d34b0,
-0.0809945161080207,,3120.435924009814,0.010864312666622,9.55865667761693,2117.2339907996843,,20.09088227235924,,-92.63596218231658,val_5,val_3,val_0,,val_2,dc12d,,d73de,2fa6e,2adde,548bc
,,,-0.0002205276179417,14.918946924596032,1381.3961902689489,,70.5261084567448,,196.6950023814707,val_5,val_4,val_2,val_1,,8cf49,,d73de,2fa6e,2ea90,
,779.2170484256371,,-0.0054637043322186,24.58781537138836,4000.5649750688726,0.2166600532431118,15.697967271371972,536.7553866358234,20.725999464954555,val_3,val_2,val_0,val_1,val_0,dc12d,f1bdb,e62e2,cfcb8,2ea90,
,,2513.86122071736,0.0065252943281581,14.809334392436025,2004.8885885839973,-0.1998885553453329,60.43013904861041,-10.433693332875816,-86.01274156832028,val_3,val_4,val_3,,val_2,dc12d,3e294,e62e2,2fa6e,d34b0,
-0.1012238318940598,275.27899098633907,,-0.0119650074777047,23.645571520538464,1001.1502396587604,,-63.99419859721027,,98.00052422190382,val_3,val_1,val_3,val_1,val_0,42b95,,1da64,cfcb8,2adde,
,,,0.0064150266652539,15.749450505899748,2003.5700857918523,,11.446825831317504,70.6140801939099,-45.08995672121916,val_5,val_4,val_3,val_1,val_1,dc12d,3e294,e62e2,2fa6e,39575,
0.0310345656496673,,,0.0034029011762835,24.771065132021302,2310.8399798545665,,-66.92761105895693,356.81095181281205,185.84908589779064,val_2,val_5,val_3,val_2,val_0,dc12d,f1bdb,1da64,cfcb8,2ea90,
0.0609454883607709,,,0.0137394735501135,12.886725810401364,1668.3258952368724,,98.85950802976612,,113.13366121852958,val_3,val_4,val_3,val_0,val_2,8cf49,,d73de,2fa6e,d34b0,
,,,0.0017850803423635,12.65849435158889,191.32063797847667,,-65.61454355259433,,189.5864428419694,val_3,val_6,val_0,val_0,val_1,e82f8,,e62e2,8a3e2,39575,
,,2598.0105348545,-0.0037802001668709,21.06011598142447,3610.5064842352986,,12.277049967454689,,-26.13462267523048,val_4,val_2,val_0,val_2,val_0,dc12d,4c8db,e62e2,cfcb8,2ea90,
,-504.2217683439183,,0.0106438624260999,-17.817742607093823,1613.750813402025,,93.2728411905696,,-150.877097276312,val_0,val_4,val_1,val_0,val_2,3e39e,,e62e2,2fa6e,d34b0,
,88.83487837580364,,0.0023837931165388,5.358629979334975,-1727.4491835227595,-0.022771826684686,2.902742687223973,,42.35756409534109,val_3,val_3,val_2,val_2,val_1,a9223,,d73de,8a3e2,2ea90,548bc
,,,-0.0113490970790548,23.008362825911856,-194.1830250276872,-0.1700610858005384,-79.73647060307349,,6.150155071696966,val_1,val_0,val_3,val_3,val_0,42b95,,1da64,8a3e2,2adde,
,,,0.0104145308113191,-0.3999992473050259,2822.6589607660985,,74.32707215106132,,7.051267416699252,val_4,val_5,val_2,val_0,val_2,de4bc,,e62e2,cfcb8,7ef86,
0.2320158439618576,,,0.014135148811493,-20.39438555096661,-1030.678522251529,,75.06950273033523,,-163.33093746789137,val_0,val_3,val_3,val_0,val_2,3e39e,,1da64,2fa6e,d34b0,
,,,-0.0125441122759683,22.540093560595352,-949.0142012326116,-0.1329186138559602,-78.78657229194269,,60.36710008069589,val_1,val_0,val_3,val_3,val_0,42b95,3e294,1da64,cfcb8,2adde,
0.0660257415052281,,,0.0103378641883582,2.248818333646455,2758.7740539753827,,77.26396018651063,,48.15301714230328,val_5,val_2,val_3,val_0,val_2,8cf49,,d73de,2fa6e,d34b0,
,589.047891932977,,0.0012719354027078,7.468018468614888,1559.180145818091,0.0428764813612938,-13.137899064759514,,201.10239154188,val_1,val_5,val_0,val_1,val_2,dc12d,,e62e2,8a3e2,2adde,
0.1014086625532677,,,0.0128955049479328,12.038014019110424,2063.963999225359,0.1893793876869875,100.6553553287864,-141.96164777804967,122.22949176416508,val_4,val_5,val_3,val_0,val_2,8cf49,,d73de,8a3e2,7ef86,
-0.0722585739585288,,,0.007618952394867,9.769314031105283,2759.200368746317,,69.21352837840146,288.61776074331755,-73.7484830192374,val_4,val_3,val_2,val_2,,dc12d,,1da64,cfcb8,2adde,
,,,0.0061122196037528,19.35987379550633,-2390.553711306274,0.1518172617791754,56.360726138721006,,174.24177062304415,val_0,val_0,val_3,val_1,val_2,dc12d,,e62e2,8a3e2,7ef86,
,,,0.0015215295047945,2.504667807513921,-10.724578446534034,,23.047671852552124,,12.47414465271002,val_3,val_3,val_2,,val_1,a9223,,1da64,8a3e2,7ef86,
0.0703228006108318,-347.79139826838315,,0.0011139132644045,-4.751506388558114,3520.454407364832,-0.1499117148744429,40.60139062009602,-205.86119684451327,-94.62809753849456,val_3,val_5,val_0,val_1,val_1,de4bc,3e294,e62e2,cfcb8,d34b0,
,-257.33935557025336,4447.79002260131,0.001924670522033,-5.351681992371024,1984.6718287359097,,-91.1918273077501,-8.66985348859938,147.23557122822638,val_3,val_6,val_0,val_0,val_1,0e536,3e294,d73de,2fa6e,2ea90,
,,,0.0105593631767341,-18.5926185054074,-2238.542359716751,,89.33947367936473,,-127.9052521979196,val_1,val_4,val_3,val_0,val_2,3e39e,f1bdb,1da64,2fa6e,d34b0,
0.1628933506207808,,,0.009916060095992,-18.04099285753616,1768.948575035712,-0.0885958461932428,85.40234096331531,,-157.68275501867797,val_0,val_4,val_1,val_0,val_2,3e39e,,e62e2,2fa6e,d34b0,
,,,0.0016763593913409,17.55789430055871,1602.4807214827129,,65.6945241328008,,175.87590421703476,,val_5,val_3,val_1,val_2,8cf49,f1bdb,e62e2,2fa6e,2ea90,548bc
,679.4846358977209,,0.0051369935633678,22.961675856496385,3175.794110274292,,-31.93875981603712,,-86.59639156839475,val_6,val_5,val_1,val_2,val_0,3e39e,,d73de,cfcb8,2ea90,
0.017520237428389,-821.8628608309733,-842.4630767597135,0.0024886186671752,21.530991400688823,-1132.6877012844727,,-13.278368402532038,-536.0479281114315,-57.87077644259313,val_4,val_0,val_2,val_0,,8cf49,,1da64,8a3e2,2adde,
0.1230999632785665,,,0.0097995639989333,-19.7311461301316,-3600.3486137673567,-0.1161724677362604,33.30169332802394,,-120.82654280646666,val_3,val_6,val_2,val_0,val_2,571c0,3e294,e62e2,2fa6e,d34b0,
,256.8829484267359,,-0.0101065545796762,17.646119179785163,1479.7148008697195,-0.0336365058378235,7.97046800531641,,184.0093695098436,val_6,val_1,val_1,val_0,val_2,de4bc,,1da64,8a3e2,7ef86,
0.0293953089066236,-323.89535460411804,,-0.0026110195874965,-4.412691779578297,1210.6554267209317,,-68.75423696493354,,-58.395358192053486,val_4,val_6,val_0,val_3,val_0,e82f8,,d73de,cfcb8,2adde,
,,,0.0046151038400181,16.008507397919274,518.7132768337607,0.0798532405351712,31.82193250324304,-265.4187290028101,126.01420411608932,val_0,val_0,val_2,val_0,val_1,dc12d,,d73de,2fa6e,2adde,
,574.222963057355,2500.235129757408,-0.0074967082609159,16.157364683896326,3477.593728781648,0.0851819919878961,-43.20320721316385,,-64.7955107538356,val_3,val_4,val_1,val_3,val_0,3e39e,,e62e2,cfcb8,2ea90,
,,,0.0111165350914407,-18.587753252237803,-4136.607094862572,,53.41088240780281,,168.96673502587487,val_5,val_7,val_0,val_0,val_2,571c0,,e62e2,2fa6e,2ea90,548bc
,556.6984616611193,,-0.0063169462745834,0.4184210216345073,335.7930856782102,,34.929360299958425,-328.02587282511143,204.27610792588487,val_1,val_5,val_0,val_0,val_1,de4bc,,1da64,8a3e2,2adde,548bc
,-829.2712800768553,1226.7732347974306,0.0133514052957283,5.379910596698801,611.5565185127344,,96.97633340937924,,120.80406918924128,val_5,val_3,val_3,val_0,val_2,8cf49,,d73de,8a3e2,7ef86,
,-330.961939924504,3167.6124673295512,0.0013201383683868,-3.8652482222440847,-1452.9715710457308,-0.0027530559527822,-49.37095182890543,,-28.825830337394773,val_5,val_4,val_0,val_3,val_0,e82f8,,d73de,8a3e2,2ea90,
,,,0.0010616154498242,-2.919121291208201,2670.840647764609,,-74.97035704554474,,-32.25208689445895,,val_7,val_0,val_1,val_1,e82f8,,d73de,cfcb8,39575,
,-171.70159311485205,-2933.853252164234,-0.0047306563508128,13.652020403472946,2082.856993135982,,-59.72596803676259,,-148.01317918572164,val_3,val_5,val_3,,val_1,0e536,,e62e2,2fa6e,2ea90,548bc
,,1762.1077720926928,0.0055341645093574,-7.732204959226227,2889.5445395048405,,3.7296667502360816,,-157.72658217252655,val_3,val_4,val_0,val_2,val_1,a9223,4c8db,d73de,cfcb8,2adde,
,,,0.0083066814671919,11.315939902570976,1303.317938780766,-0.069598887356078,-73.26693740165796,-30.7080570804384,75.04731248438645,val_6,val_7,val_0,val_1,val_1,dc12d,,d73de,2fa6e,2adde,548bc
,,4808.69893375704,0.0093598508878385,21.249778145734947,1983.2314247069944,-0.2286947204830305,20.634433389550683,6.612155888591475,-51.51321894599719,val_6,val_4,val_3,val_2,val_1,dc12d,,e62e2,2fa6e,2adde,
,-510.3131278446491,,0.0110445319069765,10.180856877090852,2930.798091197676,,71.06319055641953,,-29.258223452863025,,val_4,val_0,val_0,val_1,e82f8,,d73de,cfcb8,39575,548bc
,,3794.996092209081,-0.0012013321819067,24.40093451013984,2567.879094097036,,-74.38122611042033,353.6239724979971,216.4654650849841,val_0,val_4,val_2,val_2,val_0,dc12d,,1da64,cfcb8,2ea90,548bc
,,,-0.0011154949903153,23.108844899623584,-1019.5499410297776,,-62.34848619230127,,103.2454456520256,val_6,val_1,val_2,val_0,val_2,8cf49,3e294,1da64,cfcb8,2adde,
,,,0.0011335300834498,-3.4288029833476887,-2838.271147574557,,89.44407997080594,,-141.7877711987449,val_3,val_2,val_1,val_1,val_2,8cf49,,d73de,8a3e2,d34b0,548bc
,-331.45292889676864,4779.184352523122,0.008378438955942,21.548812823049065,2106.98274194703,,10.560116558337812,,-47.28737084947582,val_6,val_4,val_3,val_1,val_1,dc12d,3e294,e62e2,2fa6e,2adde,
,,,-0.0114608226639982,22.15153660320956,678.8554239379914,-0.0473298643208188,-83.50173196102158,,147.21078544461503,val_1,val_1,val_3,val_1,val_0,42b95,,1da64,cfcb8,2adde,
,,,0.002151660857421,0.4441619865408645,-1460.3902290428423,,-14.342066144793694,,34.744872277945134,val_4,val_3,val_2,val_1,val_1,3e39e,3e294,d73de,cfcb8,2ea90,
-0.208650699249578,,2456.861568635843,0.0047185780642266,16.501297539210558,-155.76167157673163,,-74.12765757778378,,9.949555980625378,val_6,val_0,val_3,val_0,val_1,8cf49,,d73de,2fa6e,2adde,
,,,0.0052409391027011,16.56549779828553,1971.6170212164136,-0.2019982925628611,72.53157806075065,,-71.3456061056603,val_3,val_3,val_3,val_1,val_1,dc12d,4c8db,e62e2,cfcb8,d34b0,
,,-62.67841382325589,-0.0010528067326638,13.97091990947854,2513.175319870166,,-0.3772264327693784,,-9.95673749741496,val_1,val_3,val_2,val_3,val_0,3e39e,f1bdb,1da64,2fa6e,39575,
,-226.4615691636939,,0.0051501683985303,12.928459952090185,2064.227665828012,-0.1583783442872179,9.699666586874857,,-37.802836332289296,,val_4,val_2,val_1,val_1,dc12d,,e62e2,2fa6e,39575,548bc
,,,0.0058795624927008,21.04027872250096,1874.9367768201496,,5.976297547931308,,160.94012542251502,val_2,val_5,val_3,val_1,val_1,8cf49,,d73de,2fa6e,2ea90,548bc
,,,0.0018461608227105,20.558104563625736,-713.3505028136351,-0.0266278462442402,-4.037088573317591,,-53.87752908426816,val_4,val_0,val_2,val_0,,8cf49,,1da64,8a3e2,2adde,
,,,0.0005989757379004,21.98396431004011,2983.0940613300054,-0.011740678353412,-56.13534719319927,,13.27540631235084,val_1,val_5,val_3,val_3,val_0,dc12d,,1da64,8a3e2,2adde,
-0.1647323365189536,,,0.0105762177115222,0.92497605375658,-3982.4845428841327,-0.1912144012522905,45.33768276627151,,137.11997929947768,val_6,val_4,val_0,val_2,val_1,571c0,,e62e2,2fa6e,d34b0,
0.0399233411981896,232.5455682400124,,0.0070629955745288,22.34363301585589,-1874.1235359787413,,55.5851610503976,,194.6969866021312,,val_0,val_3,val_1,val_2,dc12d,,e62e2,2fa6e,2adde,548bc
,,,-0.0117623228537435,23.754138023267007,289.4484595613911,,-88.0809769186385,7.392915115138342,177.15116398608342,,val_0,val_3,val_1,val_0,42b95,,1da64,cfcb8,2adde,548bc
,,,-0.0027170602325013,0.0718785281416381,-3.1349700275256698,,45.60058307301624,,35.33502274580017,val_4,val_3,val_2,val_2,val_1,de4bc,,1da64,2fa6e,2ea90,
,294.25057615401784,5012.419654629877,0.0117098395723595,-22.75785742721343,-4291.97140957881,-0.0935934984844511,81.82168060536328,,66.4023103808449,val_4,val_7,val_0,val_1,val_2,571c0,,e62e2,2fa6e,2ea90,548bc
,,,-0.0026971196830622,23.51432158578219,3833.68795441195,,-44.31957278913879,,141.75767303284888,val_0,val_4,val_2,val_3,val_0,dc12d,,e62e2,8a3e2,2adde,
,-496.5746523592434,,0.0017346077983756,12.028144042180363,1626.5164874866737,-0.2380255861886102,75.43465695851509,176.845594265108,-71.58869559863862,val_4,val_4,val_2,val_2,val_2,dc12d,,1da64,2fa6e,2adde,548bc
,,,-2.07716289536068e-06,0.8212451058814112,3708.4814623803263,,67.30136238712895,,-113.952472141034,val_4,val_4,val_0,val_2,val_0,3e39e,,e62e2,cfcb8,39575,548bc
,,,-0.0030589111632242,24.40395583235816,3786.8822937429713,,-40.51878569917707,,141.66401829335427,val_0,val_4,val_2,val_3,val_0,dc12d,,e62e2,8a3e2,2adde,
0.1721298335187974,-612.5088493525388,3303.3035126919617,0.0101517845794131,-1.892240279906668,1717.4276454964986,,89.31165496139502,-209.2614064785828,62.72034542273234,val_2,val_5,val_1,val_1,val_2,8cf49,,e62e2,8a3e2,39575,
,,,0.0019244643814168,7.934039176091512,60.83699386896892,,28.235389454232283,,3.0378171045482363,val_3,val_5,val_2,val_2,val_1,3e39e,,1da64,cfcb8,d34b0,
-0.0366546842647171,,,0.0099862239086507,17.170709344566742,2748.4465744050262,,5.965621814683028,,-98.68607755505045,val_6,val_3,val_3,val_1,val_1,dc12d,,e62e2,2fa6e,2adde,
0.2107887917361637,,-3360.958665297911,-0.0009263457384668,17.229084273846645,2239.495668135228,,2.020269490449848,332.7742994272899,-133.83543093988604,val_6,val_0,val_1,val_3,val_0,0e536,,d73de,cfcb8,d34b0,548bc
,,,0.0011209459457168,-5.721004576788576,2751.2183844210654,,-85.41884993840297,,-26.87549598926175,val_5,val_7,val_0,val_0,val_1,e82f8,,d73de,cfcb8,39575,
,,,0.0062169925735943,17.156116828560055,2083.636957316656,-0.2119021931353767,71.78773464663826,,-103.23330077806756,val_3,val_4,val_3,val_1,val_2,dc12d,,e62e2,2fa6e,d34b0,548bc
-0.0960561079344488,137.68677557477676,380.8665610513921,0.0040216387486715,15.528550172738331,-494.3267901057626,0.0734491202884854,17.031155311878106,,143.2553648083412,val_0,val_0,val_2,val_0,val_1,dc12d,,d73de,2fa6e,2adde,
,,,0.0036049077469947,20.94663070774146,2704.9877648230367,,72.53756848046581,,-99.1880736792252,val_1,val_4,val_3,val_1,val_1,dc12d,,e62e2,2fa6e,d34b0,
0.0101390577321842,-736.9943083491246,,-0.0008645455584903,18.80167519060296,79.26028389330605,,37.39744147930264,,161.9964414361383,val_3,val_5,val_3,,val_1,8cf49,,d73de,8a3e2,2adde,
,,2165.152869641312,-0.0028247330331792,19.330781203303182,-164.4822683138817,,-40.24750021766595,,-54.64991266581177,val_3,val_1,val_1,val_0,val_1,e82f8,,1da64,2fa6e,2adde,
0.092097873914286,,,0.0002280653437637,-2.5778758801135235,3403.3755699386115,,15.142403525966335,,-71.64740382334489,,val_6,val_1,val_1,val_1,de4bc,3e294,e62e2,cfcb8,d34b0,548bc
,,,0.0027156286008594,17.831175571095088,877.0160710414024,,72.2603208359363,222.2459853737812,-43.98020486229565,val_2,val_3,val_3,val_1,val_1,dc12d,,e62e2,cfcb8,d34b0,548bc
,197.46402142224704,-3034.981352721129,0.0075701029244149,20.571334808744933,-1760.4691385882627,0.0973386547361077,52.08584465827117,-364.1132673935225,191.5968915159932,val_0,val_0,val_3,val_1,,dc12d,f1bdb,e62e2,2fa6e,2adde,548bc
,,2635.8844013211283,0.0005501174840656,-3.553004382574504,1109.427994546916,,-41.67017191871089,319.8567230671196,-66.19308732493137,val_4,val_6,val_0,val_2,val_0,e82f8,3e294,d73de,cfcb8,2adde,
,-442.46072083495545,,0.0084499708252814,17.38896135825284,2252.3217835016185,,69.2563090173107,-79.3221680270671,-125.83919952257271,val_3,val_4,val_3,val_1,val_2,dc12d,,e62e2,2fa6e,d34b0,
0.1346363517551088,,,0.0125320292093099,-16.90479893258231,-3337.328189536828,,73.47693410787573,,-116.47546169804464,val_3,val_6,val_0,val_1,val_2,571c0,f1bdb,e62e2,2fa6e,d34b0,548bc
0.1096781802920337,,,-0.0032746575736391,15.64267279458656,1384.8221583146214,,49.610837056131295,-272.5636437796453,167.69645161493025,val_4,val_5,val_2,,val_1,dc12d,,e62e2,2fa6e,7ef86,548bc
,-437.2051040697687,-2293.3255015271284,-0.0060694709395259,-20.226490529336925,452.1445479322377,,72.78259642650374,,-159.8000113786964,val_6,val_2,val_1,,val_2,de4bc,3e294,1da64,8a3e2,39575,548bc
,,,0.0051204980120064,16.723736914124625,1942.1846636915773,,69.99312357810165,,-62.98412040426042,val_3,val_3,val_3,val_1,,dc12d,,e62e2,cfcb8,d34b0,
,,,-0.00975874982995,-2.9674237273948623,164.3886883167473,0.1921667424718363,9.80875951195002,-323.3499641020553,216.19566967021925,val_1,val_4,val_1,val_0,val_1,de4bc,,1da64,8a3e2,2adde,
,617.0050953892036,,-0.0097308906128052,6.92985173276181,172.1356350032049,,-16.448816580239686,,210.8926320579952,,val_3,val_0,,val_0,de4bc,,1da64,8a3e2,2adde,
,535.2308409983115,,0.0012888630726015,6.979384875281497,491.2879603541652,,2.97242833732222,,1.8890435625829367,val_1,val_4,val_1,val_3,val_1,8cf49,,1da64,8a3e2,d34b0,548bc
0.0749295779310986,,,0.0001609523674117,0.6297993701667911,2328.7879845118955,-0.0711259615000685,-38.9403418930153,,-45.21550175557329,val_5,val_6,val_0,val_1,val_1,e82f8,3e294,e62e2,cfcb8,39575,
,308.50890442477606,4101.006225242375,-0.0104814231425231,21.79997340917433,488.00647413647545,,-76.42732178020674,,154.0957928970705,val_2,val_1,val_3,val_1,val_0,42b95,,1da64,cfcb8,2adde,
,,,-0.0058810199367328,19.923258760288498,-1071.274605226546,,-49.67845533150104,,100.65015489214356,val_6,val_1,val_3,val_0,val_2,8cf49,3e294,1da64,2fa6e,2adde,
,,,0.0022572858751428,13.54525485529268,2104.5304557855898,,-10.82142742588925,,-121.53848203837065,val_3,val_2,val_2,val_3,val_0,a9223,,1da64,cfcb8,39575,
0.0662783826483237,,,-0.0007256671913312,-11.13726915604615,3539.1725290277195,,76.62291463524619,,-107.76238669590492,val_2,val_4,val_0,val_1,val_2,de4bc,f1bdb,e62e2,cfcb8,7ef86,
,-84.37989025531783,,-0.005592427854118,15.822044948443336,2277.5689218236266,,-48.64630530816092,,-136.29091163888745,val_2,val_2,val_3,,val_1,dc12d,,e62e2,2fa6e,2ea90,
,727.621629064415,4471.35497055691,-7.094816276558901e-05,24.120629435777616,2159.9956882950723,,-76.8936491111703,,167.35247486199742,val_1,val_6,val_3,val_3,val_0,42b95,,1da64,2fa6e,2ea90,
,393.13398501645713,,0.0036486317849662,22.22973743915557,1042.9024319259624,0.0283257052787628,-67.61549914929124,-31.414392520649724,105.07487329958391,val_3,val_1,val_3,,val_0,8cf49,,d73de,2fa6e,2adde,
,,,0.0057606806615772,15.114288461106488,1459.7588213833023,-0.0256817040372362,92.51907261171688,,-86.40400972439274,val_4,val_2,val_0,val_1,val_0,0d754,,d73de,cfcb8,39575,
0.0310346793166662,,1327.6133572296114,0.0024930096415531,16.12291544795345,3549.6787857600807,,25.461814529850194,,-25.442946901506502,val_1,val_3,val_1,val_3,val_0,de4bc,,e62e2,cfcb8,39575,
-0.1346015858916021,408.2559769715632,,-0.0118585265880447,-0.964361697196658,-3060.806269550114,,98.04231023083972,,141.37518150835217,val_6,val_6,val_0,val_3,val_0,571c0,,1da64,2fa6e,2adde,548bc
,,,-0.0058459313383023,11.78474353486061,1633.0803088164596,,-77.25604831141513,,121.95751219222596,val_4,val_6,val_2,val_2,val_0,8cf49,3e294,d73de,8a3e2,2ea90,
,878.7742706865495,,0.0009510373212267,24.374154534943308,3260.597982366136,,-50.58834216000604,,176.7067160031341,val_0,val_6,val_3,val_3,val_0,dc12d,,1da64,2fa6e,2ea90,
,,,0.0011917826730478,-14.751710333895293,3635.971958198653,,92.81044154045702,,-103.65184289680336,val_4,val_4,val_0,val_1,val_2,de4bc,f1bdb,e62e2,cfcb8,7ef86,
0.1001441902626596,,,0.0062334130778212,-17.87250427501977,2081.4327181007893,,88.20393593463159,,-164.50199773863338,val_0,val_3,val_0,val_0,val_2,3e39e,,e62e2,2fa6e,7ef86,
,,4414.459752972117,7.562202779489364e-05,-5.013055911951529,2759.707837822511,,-74.72370433944256,,-22.782981487567607,val_5,val_7,val_0,val_1,val_1,e82f8,,d73de,cfcb8,39575,548bc
,,,0.0073842962575959,-13.700066400273792,-769.5576690343815,,80.32789739481045,,-82.59359152264823,val_1,val_4,val_2,val_0,val_2,de4bc,,e62e2,2fa6e,d34b0,
,,,-0.0004800647483361,8.634908897566792,-249.7626248360829,0.2609155601863257,-70.57946416442006,336.6478145418039,63.91543142239133,val_4,val_4,val_1,val_1,val_1,e82f8,,d73de,8a3e2,2ea90,
,,565.6454315666946,-0.0041153817017734,-1.8373302217590453,-944.5119199689628,,111.38692380988287,272.0534922423651,84.43657214549305,val_6,val_5,val_0,val_0,,0d754,f1bdb,d73de,8a3e2,7ef86,
,,,0.0009473548730596,23.89190253201737,2242.084116959468,,-69.0468068032864,,191.92901141569425,val_1,val_6,val_2,val_2,val_0,3e39e,,1da64,cfcb8,2ea90,
,,-1015.3027780377574,-0.0086056004179169,21.58385237637652,4069.595030857264,,-21.931353959752983,,49.73473096411136,,val_4,val_1,val_3,val_0,dc12d,4c8db,e62e2,2fa6e,2ea90,548bc
,475.5105471951059,,-0.0007115717740024,20.081150821401494,2828.3176908796954,,-5.344945368191515,,113.93631897863528,val_2,val_4,val_1,val_2,val_0,3e39e,,1da64,cfcb8,2adde,
,,,-0.0014006445843904,-16.264280244049317,3249.59461306934,-0.1699858420054741,79.75649047273478,-297.3959646122012,-135.8768978460148,,val_3,val_0,val_1,val_2,de4bc,f1bdb,e62e2,cfcb8,7ef86,548bc
,,4687.71922783303,0.0013194592396204,-5.793461170492357,2757.2798300410964,,-80.16706734097184,,-31.71052392301181,,val_7,val_0,val_0,val_1,e82f8,,d73de,cfcb8,39575,
-0.0321508141440021,-542.3021406401185,,0.0075596613345706,18.770526218060127,2260.623801018113,-0.2298816847343604,70.50095999661981,,-112.1160679914392,val_3,val_4,val_3,val_1,val_2,dc12d,,e62e2,2fa6e,d34b0,
,,,0.0021401965711166,2.7157533032812,843.5473903926339,,79.34358242701423,,-54.94091360654882,val_3,val_2,val_0,val_1,val_1,0d754,,d73de,8a3e2,39575,
,,,0.0015716234670594,17.12273146131027,-79.4136631957869,,8.748077289046748,,-30.21164406202361,,val_0,val_2,val_0,,8cf49,,1da64,8a3e2,2adde,
,,1222.8032444332475,-0.00133586205758,22.84169546983196,3692.8662195520046,,-27.64158026974894,,106.07800148575458,val_0,val_4,val_2,val_3,val_0,dc12d,,e62e2,8a3e2,39575,
,-527.4078047871869,,-0.0074247748655066,22.90886028983828,984.7615691366948,-0.1232682222431575,-7.976549376274301,,186.5377434543205,val_5,val_3,val_3,,val_1,8cf49,,e62e2,2fa6e,2adde,
-0.0490082166769491,,,-0.0069450157430406,19.58618104669023,-965.4234998887548,,-22.423370160167245,,-10.39583709548883,val_6,val_1,val_1,val_0,val_2,e82f8,,1da64,cfcb8,2adde,548bc
