var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,target
,,-372.4048429831462,0.0052901298703125,6.531256541773837,-1352.9027948471198,-0.0363920407891733,29.076921567207965,19.586576987761585,44.69314416616586,val_2,val_2,val_2,val_2,val_1,8cf49,,1da64,8a3e2,2ea90,,-1.406109
,,,0.0034181704001067,6.559027812303672,-1313.639730758599,0.0206687515862929,-4.647471634988989,,8.381489640904617,val_3,val_3,val_3,val_2,val_1,0e536,,e62e2,8a3e2,2ea90,,-0.87049884
-0.0460491196362483,-693.610932753711,,0.0063511094510244,15.538661790575816,846.3820185947525,-0.039980525875046,60.87109186587483,,82.71461623171494,val_5,val_1,val_1,val_0,val_1,8cf49,,d73de,cfcb8,2adde,548bc,0.761393
,,,0.0101199464301193,11.663520076011352,2240.522830367069,,68.47404355976579,,3.4201028642378977,val_4,val_2,val_2,val_1,val_2,8cf49,,d73de,2fa6e,7ef86,,0.66591966
,,,-0.0037634151821342,14.89149392271104,2383.826902250444,,1.5049899710204833,,-40.937297891475225,val_2,val_3,val_1,val_2,val_0,a9223,,1da64,cfcb8,2adde,,0.3683815
,621.661324204417,3295.324369027324,-0.0079723244947543,3.5090014111575942,558.9898359541783,0.192592200704373,39.65869776664148,,215.3039735028151,val_2,val_5,val_0,val_0,val_1,de4bc,f1bdb,1da64,8a3e2,2adde,,-1.3474557
-0.0675638670955772,,,0.0053453683853471,-6.382571566846543,-3806.2072051276114,,81.4827839126566,,101.76029077870211,val_6,val_5,val_0,val_3,val_2,571c0,3e294,e62e2,2fa6e,d34b0,,0.77771395
,,,-0.0081821538927222,22.190831631309347,4336.068078417829,,32.64891418342591,,-29.366773264222847,val_3,val_3,val_0,,val_0,dc12d,4c8db,e62e2,2fa6e,2ea90,,1.0780487
,,,0.0053920668232823,12.621346521887949,2486.6407482912896,-0.100042359238589,45.81367741961738,,24.257757614025447,val_5,val_2,val_3,val_1,,8cf49,,d73de,2fa6e,7ef86,548bc,0.7274786
0.1277546431197789,434.7573979729502,,-0.0121861011159529,19.589865665090677,481.2756752769348,,-21.44057752190949,,208.45624873326116,val_5,val_1,val_1,val_0,val_2,de4bc,,1da64,8a3e2,7ef86,548bc,1.2954185
-0.0607981312753637,463.86775486375774,,0.010626595849083,-13.192859702965457,-2139.1206957242,-0.172400982584399,77.50273633838829,,76.89822967835538,val_5,val_3,val_0,val_0,val_2,0e536,,e62e2,2fa6e,7ef86,,0.39848658
,1.0231029139927312,,0.006507966088209,14.25273483407439,-1177.9861499347455,,50.37435772745665,,17.193799284074586,val_2,val_2,val_2,val_1,val_1,dc12d,,1da64,cfcb8,7ef86,548bc,-1.4359578
,,756.5986871001379,0.0027275204646274,4.651930873686988,-943.6620917786356,,24.416843030350844,,93.93515167337348,val_1,val_4,val_2,val_1,val_1,8cf49,,1da64,8a3e2,2ea90,548bc,-1.1916015
,,,0.0087482932229884,17.20111393337462,2210.4544811528976,,63.85052742248504,-62.07687017479358,-116.74508910071916,val_3,val_4,val_3,val_1,val_2,dc12d,,e62e2,2fa6e,d34b0,,-0.56556755
,,4709.209410453731,0.0055685270148116,2.0099830555508404,2206.523760493132,,-67.78924957772776,-147.8067738662094,143.99092173979992,val_5,val_7,val_0,val_0,val_1,dc12d,,d73de,2fa6e,2adde,,-0.81912446
-0.0355878301706879,,268.68572256255,0.0039716693072889,21.940845192949013,130.58584038486788,,25.31721088413156,-307.5843352173745,159.27430954863385,val_0,val_0,val_3,val_0,val_1,dc12d,,d73de,2fa6e,2adde,,-0.85122156
,313.0146703492138,4364.914635266698,-0.0098583674918592,23.70772999503326,390.0170223418173,,-83.36232754750856,67.23784451521762,144.80645242625508,val_3,val_0,val_3,val_1,val_0,42b95,4c8db,1da64,2fa6e,2adde,548bc,1.4360332
,-245.20700377055536,,0.0084103698386376,10.989049218234316,741.7930494605158,,-70.99307862755985,,16.673717858462318,val_5,val_7,val_0,val_1,val_1,e82f8,,d73de,2fa6e,2adde,,-0.547715
0.0546870483564426,,,0.0018226348605711,3.593311383333575,620.2374400475617,,46.54882483529892,,23.298734601709977,val_2,val_3,val_2,val_1,val_0,de4bc,4c8db,1da64,cfcb8,2ea90,,-0.7441727
,,-409.6859131377499,0.0046642080883217,16.49687664583045,773.778372023401,,13.794437233049685,,143.9176044638108,,val_1,val_2,val_0,val_1,dc12d,,e62e2,2fa6e,2adde,,-0.4326362
,,,0.0073455183993953,19.335085330607225,2461.5116062917823,,75.23599825187614,,-120.40976081439145,val_3,val_4,val_3,val_1,val_2,dc12d,,e62e2,2fa6e,d34b0,548bc,-1.3188456
,,,0.0065389615107634,20.331706494382672,-2614.5896785924883,,54.9841940914138,,175.3071432883937,val_0,val_0,val_3,val_1,val_2,dc12d,,e62e2,8a3e2,7ef86,,-1.1196312
0.0175803002884441,,,0.0039328061247985,15.116588104104652,859.2934478489939,,80.28282796346286,,47.60941002375715,val_1,val_6,val_1,,val_1,8cf49,,d73de,8a3e2,2adde,,0.98165244
0.0249795875435198,,,-0.0002206032028344,9.0732406383797,1250.5482855696202,-0.0779101070172185,-71.73031703880235,,23.72793148717412,val_4,val_7,val_1,val_1,val_1,8cf49,,d73de,2fa6e,2adde,,-0.4852869
,-560.1037833059618,,0.0081265157636468,19.62119627375183,2430.6101521070914,,73.45358701216982,-32.664772177171706,-127.77173859013844,val_3,val_4,val_3,val_1,val_2,dc12d,,e62e2,2fa6e,d34b0,548bc,-1.7904317
0.0052007594460368,,3739.948668986309,-0.001028677644907,20.217450888947813,-101.54201121869718,,27.89815107641727,,171.82322858218782,val_3,val_5,val_3,,val_1,8cf49,,d73de,8a3e2,2adde,,1.4897473
-0.1659351611027538,-786.6331557433197,,-0.011239740113512796,-33.09623835632169,1947.4582872003198,-0.13589894198158728,168.4763010063276,,180.81116142974386,val_2,val_5,val_2,val_2,val_0,dc12d,,1da64,cfcb8,2ea90,,0.8913908
-0.0194276833361573,,,0.0079381885647252,12.870007989635097,2301.8113087261245,,28.575285727587183,-226.83941301548023,-29.74628457426016,val_4,val_4,val_1,val_2,val_2,dc12d,,e62e2,2fa6e,2adde,548bc,-1.2339951
-0.0247638496094628,,2990.789547317739,0.007187179461803,18.75060624983273,2409.496789986879,-0.2272103447669425,71.48468157378387,42.6062822076903,-114.7530417508742,val_3,val_4,val_3,val_1,,dc12d,3e294,e62e2,cfcb8,d34b0,548bc,-0.87243664
,-277.9248506577288,,0.0009752356602804,-5.464025553310234,2719.8658277487707,0.0022927036032455,-78.71424927656079,,-25.81437162962479,val_6,val_7,val_0,,val_1,e82f8,3e294,d73de,cfcb8,39575,,-0.6767098
,241.9268093407223,,0.003303256506966,7.557878072906325,-796.7003036766191,-0.1301452228375343,78.24038447173393,291.46529731628385,12.50478385753977,val_2,val_5,val_2,val_2,val_1,42b95,,1da64,cfcb8,d34b0,548bc,-0.61919147
,,,0.0122826643116882,-17.52137733201876,-2894.509213551699,,38.25500750165155,,-130.75224907084112,,val_5,val_3,val_0,val_2,571c0,,d73de,2fa6e,d34b0,548bc,0.88083273
-0.1057049097517368,,,-0.0094101171717083,16.350915807240366,-124.99510671323011,,-21.64436658505568,,-7.62762339188793,val_1,val_2,val_2,val_3,val_1,42b95,,1da64,8a3e2,2adde,,0.6137729
-0.0231453330341743,,,0.0062077216234464,16.74448073188874,2185.3260182689155,,68.49197949804032,35.54533632076011,-93.47598263108104,val_3,val_4,val_3,val_1,val_2,dc12d,,e62e2,cfcb8,d34b0,,-0.79241407
0.0118557085079566,-305.8239310930796,,0.0061069271077467,11.91478283245318,1576.6992890212662,,55.67839755347613,,-47.7450237826674,val_4,val_3,val_3,,val_1,dc12d,,e62e2,cfcb8,d34b0,,-1.4973185
,,2172.4464008349623,-0.0042067585191067,6.12934932969066,784.9836932994986,,39.58772400853034,,160.8667441419201,val_1,val_5,val_1,val_0,val_0,de4bc,,1da64,8a3e2,2adde,548bc,-1.1883491
-0.0638251646455581,,,-0.0030276848631797,22.92383716084536,2282.4677216645423,,-58.43138747426153,,79.72344098356427,val_1,val_4,val_3,val_3,val_0,a9223,,1da64,cfcb8,2adde,,0.9499283
,172.43669269179955,,0.0116078452585226,-19.274521037401,-4259.354849135267,,36.38823236165237,404.7385091683092,115.84984867826664,val_4,val_7,val_0,val_0,val_2,571c0,,e62e2,2fa6e,d34b0,,0.9423045
-0.1271544894849013,,2901.399710135032,-0.0121984728989758,20.93606337785709,-969.0645777770294,-0.1639009036439705,-55.22604315906515,273.5144357271864,7.862147268475403,val_1,val_1,val_2,val_3,val_0,42b95,,1da64,8a3e2,2adde,,0.982004
,,,0.0014981599705198,0.9059331487724464,-1159.3285544430398,,14.971310993069714,,37.67903542344429,val_2,val_4,val_2,val_2,val_1,de4bc,,1da64,8a3e2,2ea90,548bc,-1.3786167
,-435.498854280072,,0.0139781607223213,17.079959398945267,2601.6014243944605,,43.028393626511374,,-4.297398745382126,val_6,val_6,val_0,val_0,,8cf49,,d73de,cfcb8,7ef86,,1.4603617
0.0490094061209014,,1479.9713650103113,-0.0059901289101212,7.7613543127163505,-3343.52206268427,,62.249418213426914,,83.22158071341798,val_5,val_0,val_1,val_3,val_2,8cf49,,1da64,2fa6e,2adde,,-0.9717929
,,,-0.0047500969046935,24.020307915420485,1931.7582030334247,,-81.7989480928121,,71.9937887495724,val_0,val_4,val_3,val_3,val_0,42b95,,1da64,cfcb8,2adde,,1.0511818
,,,0.0055276392327155,19.69719963701625,-3684.061486767992,0.120135645750966,44.02175073727389,,143.1530374447553,val_0,val_0,val_3,val_1,val_2,dc12d,,e62e2,8a3e2,7ef86,548bc,-0.6026072
0.0555092220568317,,-1654.7703444756285,-0.0019364038069038,-15.295006668340186,3710.4746664467416,,72.3195186156687,,-126.4521716326974,val_1,val_3,val_0,val_1,val_2,de4bc,,e62e2,cfcb8,7ef86,548bc,0.23059146
,,,-0.0039730036644603,12.886912311772866,1325.758717084391,,43.77608348347153,,85.78094088769689,val_5,val_4,val_3,val_0,val_1,de4bc,,1da64,cfcb8,2adde,548bc,-1.2646972
,,,0.011769467149743,7.322810933390565,-1766.331094022771,0.0725273793884095,68.69604229793647,,179.2902619178446,val_1,val_6,val_3,val_0,val_2,571c0,3e294,1da64,2fa6e,d34b0,,1.0123295
,-552.7639194180358,-567.2864021108307,-0.0072449504591208,-13.360827703392692,1461.7954888433296,-0.1901044273694624,80.63055487391006,,-0.9406840051210156,val_4,val_4,val_2,,val_2,de4bc,,e62e2,8a3e2,39575,,0.5796824
,,3670.591282907541,-0.0107962157572085,22.10833315506352,986.5451811741503,-0.031474889655498,-69.61142505396315,,137.161710302485,val_2,val_1,val_2,val_1,val_0,42b95,4c8db,1da64,cfcb8,2adde,,0.89772505
,345.49025265321455,-176.95283973677897,0.0063913461706435,34.56558846136858,2274.2794232880387,0.013936680684641448,145.18773937188283,,-407.2990062742308,val_4,val_7,val_2,val_0,val_1,de4bc,3e294,d73de,2fa6e,7ef86,548bc,-1.1350193
,,,0.0020802568550145,7.917383792740918,2682.64112890909,,-7.07532410835098,-183.48774094917616,-14.633922072589137,val_6,val_0,val_2,val_2,val_2,dc12d,,d73de,2fa6e,7ef86,548bc,0.767596
,,,0.0080573997428275,5.163644011743664,2601.525533234521,,6.175931110608816,,-152.42309652806162,val_4,val_1,val_1,val_2,val_2,8cf49,,e62e2,8a3e2,2adde,,-0.58978015
0.0273485478536171,-365.193601042462,,-0.0038556710547561,-15.660641796292946,3547.439402315786,-0.1612200898388154,67.60077034610006,-298.56817093797525,-135.15993425255243,val_2,val_4,val_0,,val_2,de4bc,3e294,e62e2,cfcb8,7ef86,,0.2032501
,,-23.677606668940697,-0.005917626686113,-0.8140268946476649,1984.24873976372,,52.410478783283374,,-35.41582856067251,val_3,val_4,val_2,val_1,val_2,de4bc,f1bdb,e62e2,8a3e2,2adde,,0.43073753
,,4663.34352006787,0.012533611413228,-14.004843698079096,-1596.4929598971644,-0.0991558938293058,94.03266376670524,,80.57680639264629,val_0,val_5,val_3,val_0,val_2,571c0,,1da64,2fa6e,d34b0,,0.8936631
,-355.3167935154625,,-0.000337209570185,17.954203227994736,-648.2759978463985,,-39.37128830753618,-397.4050229977503,27.4525875173816,val_6,val_1,val_2,val_0,val_2,8cf49,,1da64,2fa6e,2adde,,0.8486002
,,-495.40892459738654,0.0023884912105594,2.5966101455997106,-957.553145177955,,13.796833754144458,,47.67035040909206,val_2,val_3,val_2,,val_1,de4bc,,1da64,8a3e2,2ea90,,-1.4517568
,,4433.958021625318,0.0073958081056193,13.398550443843178,3955.225524818767,-0.1572962450107677,29.881057708052577,,-78.97948344758912,val_5,val_2,val_2,val_2,val_1,dc12d,,1da64,2fa6e,39575,548bc,-0.9264201
,,,0.0132073128854992,-21.0808889907076,-1529.2116265861214,,101.70611591903644,,-202.96068526667196,,val_4,val_2,val_1,val_2,3e39e,,d73de,2fa6e,d34b0,,1.1118929
,348.19114230991653,,-0.0036077177124726,2.448446563637092,-1243.5544143335114,,51.84747822849668,,101.24169345988774,val_4,val_4,val_3,val_0,,de4bc,,1da64,2fa6e,2ea90,548bc,-0.9726541
,135.04864130752227,-1060.2240584007586,0.0050671232471459,3.9664511643004414,-2187.224655498449,,38.14990671801687,,80.60845667023392,val_2,val_2,val_2,val_2,val_1,8cf49,f1bdb,1da64,8a3e2,2ea90,,-1.4249632
0.1133325337098318,,,-0.0002071654039466,-3.5122846461715453,2544.938232098553,,-70.07763229396545,,-12.856691181164878,val_5,val_7,val_0,val_1,val_1,e82f8,,d73de,cfcb8,39575,,-0.22733979
0.0728919995477852,,,-0.0007651471823959,3.9674132681147296,-1093.6737028148132,,69.23504585299155,,91.45615728230176,val_3,val_4,val_2,val_1,val_0,de4bc,,1da64,2fa6e,2ea90,548bc,-0.95199925
0.0430183839695198,,-3125.247221273849,0.0028509768249037,22.1947173468408,-3351.069413073404,0.0128873787943585,56.625353636055785,,212.7562701673747,val_0,val_0,val_3,val_1,val_2,dc12d,,e62e2,2fa6e,2adde,548bc,-1.7525992
,,,0.0075213739117838,18.885930023243017,2265.465555154913,-0.2200971333467474,69.37764327323953,2.850035991250103,-120.32284255966144,val_3,val_4,val_3,val_1,val_2,dc12d,3e294,e62e2,cfcb8,d34b0,,-0.79253554
,,519.9446782287761,0.00083226178696,1.6099890029171675,-1497.5038924941557,0.0599445527214237,-30.63894823254657,,28.96791856221448,val_3,val_4,val_2,val_2,val_0,42b95,,d73de,cfcb8,2ea90,,-0.74707735
,-459.975732758395,,0.0044863449455841,12.849360666058844,2137.7943831035154,,83.76857407696568,,-119.78168361728866,val_4,val_3,val_2,val_2,val_2,8cf49,,1da64,cfcb8,2adde,548bc,-0.8624708
,,,-0.0018404033451753,6.079723747360751,1377.7601208576723,,82.44452177973388,,-43.19600043011105,val_3,val_2,val_0,val_0,val_1,de4bc,,d73de,8a3e2,39575,548bc,0.5977569
,,3839.252995115428,0.0064442668452745,1.147352687176646,2985.069268835004,,27.88108403156841,310.187826709889,-167.15452461728736,val_4,val_1,val_0,val_2,val_2,8cf49,,e62e2,8a3e2,2adde,,-0.9907463
,1003.6855320370595,,-0.00751575988306692,-10.738412002898716,5577.491248226453,,215.5486124083504,,-309.039010476545,val_2,val_0,val_3,,val_0,8cf49,4c8db,d73de,2fa6e,2adde,,1.7407447
,519.9408062957755,,-0.007824925708543,4.800801944548018,169.7733210376718,0.2091314219771071,-22.25796958562616,,197.1810853605186,,val_4,val_1,val_0,val_0,0e536,,1da64,8a3e2,2adde,,-0.82099235
-0.0589775228951842,,3579.3367677858423,0.007924225495647,5.975641386303519,-229.29295812194445,,-55.86896071649058,,-16.251166451213855,val_4,val_5,val_0,val_2,val_1,8cf49,,d73de,cfcb8,2adde,,-1.0319172
,,,-0.0023348886752558,-19.82351458330749,-1311.1347282545166,,94.01693891495292,,-182.9248434661966,val_5,val_5,val_1,val_0,val_2,42b95,f1bdb,1da64,8a3e2,39575,548bc,1.0934608
0.0841798713694759,,,0.0024193520740797,-16.636110461038033,3369.359691955426,,77.84443044407516,,-126.40772843451762,val_1,val_3,val_0,val_0,val_2,de4bc,,e62e2,2fa6e,7ef86,,0.36122626
,,,-0.004261653824953,13.16143908712066,1926.0217141921944,,16.235254232098296,,59.90391074909918,val_5,val_4,val_3,val_0,val_0,de4bc,f1bdb,1da64,cfcb8,2adde,,-0.4094623
,,,0.008250424796766,10.530335310142902,1302.5270238622484,,-77.6509921621644,,58.56628649223568,val_6,val_7,val_1,val_0,val_1,dc12d,,d73de,2fa6e,2adde,548bc,-0.49876648
-0.1918461701390086,,2912.3860451328123,-0.0030410138556726,10.880289727130044,-1101.5026314785764,,94.42904164481554,131.6963114356136,-93.83098417736971,,val_1,val_1,val_1,val_1,8cf49,,d73de,8a3e2,39575,,1.4131454
-0.060922097316221,,,0.0019855054261675,9.322587295948232,1096.6634240249955,-0.1058532972762607,35.706281709726774,-410.18617465303583,55.59314854206815,val_4,val_2,val_1,val_0,val_1,de4bc,3e294,1da64,8a3e2,2adde,,0.49988282
,,1065.284257881984,0.0003320893659084,2.9131512201313394,-319.9281193378624,,9.444144810074096,,22.973753215703965,,val_3,val_2,val_2,val_1,8cf49,,1da64,8a3e2,2ea90,548bc,-1.0664076
0.0366388195993056,,,0.0070302085808914,9.846742913548397,2000.0264609814417,,52.80975650489968,,18.34051380287039,val_4,val_5,val_2,val_1,val_1,dc12d,4c8db,1da64,2fa6e,d34b0,,-0.7269913
0.0622343219249549,172.95072100907382,,-0.0044113508699068,4.018127856279101,510.8236097752137,0.069159840252932,90.12537012244454,,82.23579777542982,val_5,val_3,val_3,,val_1,de4bc,,1da64,2fa6e,2ea90,548bc,-0.75922257
,676.3886345680572,,-0.002289139798675,23.027079454855304,2391.8116030377964,,-63.64554627994387,,134.26934216459904,val_1,val_5,val_3,val_3,val_0,3e39e,,1da64,cfcb8,2ea90,,0.82000595
-0.03147738097856801,-1727.7061049246254,,-0.011292058365078392,50.344306847972625,-3595.619686130229,-0.11825792509741267,53.869721189632756,,104.68847010497352,val_5,val_5,val_3,val_1,val_2,8cf49,,e62e2,8a3e2,2ea90,,1.1061649
,,,0.0075033855438556,18.650620431944304,3172.398193090609,,44.02656497198601,,95.05267209133072,val_5,val_1,val_3,val_1,val_2,8cf49,f1bdb,d73de,2fa6e,d34b0,548bc,1.1166266
,,,-0.0072384576869703,0.7757894002758914,242.64672502904256,,38.05106479271667,,218.7050982513676,val_1,val_4,val_0,val_0,val_1,de4bc,f1bdb,1da64,8a3e2,2adde,548bc,-1.1124654
,,3408.0534015952157,-0.0024524708047319,21.459212698926677,329.06111958886066,,102.63961828186665,,103.6953100247441,val_4,val_5,val_0,val_0,val_0,8cf49,,d73de,8a3e2,2adde,,1.2129953
,,,0.0076731421620478,19.59776845798916,2308.2133307820354,,68.86647256450254,-1.048524456470622,-120.05244710171684,val_3,val_4,val_3,val_1,val_2,dc12d,,e62e2,2fa6e,d34b0,,-1.3228704
,-408.20977662163625,,0.006895380428709,-12.014291855530988,3221.432710913242,,91.49653339736552,,-111.6889732572481,val_4,val_5,val_0,val_0,,de4bc,,e62e2,8a3e2,7ef86,,0.3547315
-0.0460368354813007,,,0.0059594848228779,9.174488178590112,-959.5899824168636,,59.17289617880333,,9.90836501647981,val_2,val_3,val_2,val_2,val_1,dc12d,,1da64,cfcb8,d34b0,,-1.7342459
,,,0.0020819602337643,-19.281225356268703,639.8294985019207,-0.1816333344912357,96.09605253491466,,-166.3192325087793,,val_6,val_3,val_0,val_2,0e536,,e62e2,8a3e2,d34b0,,1.167401
,,,0.0037399942620827,7.606063540298034,1547.1051322225544,-0.1978242643214943,61.7343692730583,,-77.47187895876742,val_3,val_3,val_2,val_2,val_2,dc12d,4c8db,1da64,cfcb8,2adde,548bc,-1.3362827
,-1677.5408329195943,,0.012381621917383892,-20.880011866582024,2935.0935519639866,,90.94870445468219,41.11848454599645,-308.8816934762122,val_5,val_1,val_0,,val_2,8cf49,3e294,e62e2,8a3e2,2adde,548bc,-0.73354805
-0.1118866164127673,,,-0.0120386358867372,23.00453873692055,-446.9281766938577,-0.1587309404157417,-81.84316982325659,,13.675288088268534,val_1,val_0,val_3,val_3,val_0,42b95,3e294,1da64,8a3e2,2adde,,1.5334848
0.0846557220220353,,,0.0016310612755742,-16.111391284945725,3222.182114895282,,81.09028426617792,,-144.8265018690343,val_1,val_2,val_0,val_1,val_2,de4bc,3e294,e62e2,cfcb8,7ef86,,0.35036954
,,,-0.0022132188669866,17.867123305014196,7.767506511063253,,-28.60626742955155,-491.3938164330002,-55.46315918789603,val_2,val_1,val_1,val_0,val_1,8cf49,,1da64,2fa6e,2adde,,0.85089505
,,,0.0123922627644759,-18.12935720735347,-3809.691067771806,-0.1944243562404145,69.98090962092297,,-66.14241567854583,val_3,val_6,val_0,val_1,val_2,571c0,f1bdb,e62e2,2fa6e,d34b0,548bc,0.7168262
,,,0.0127914714552699,14.68162149673405,2749.49377054486,,91.33828176710716,-334.8358283011036,101.19184987309023,val_4,val_4,val_3,val_0,val_2,8cf49,,d73de,2fa6e,7ef86,548bc,1.2530133
,,,-0.0004583191838607,-10.146604683901346,3616.1343145924993,,47.65939778843608,-224.04423662854367,-96.43087526829648,val_3,val_5,val_0,val_1,val_1,de4bc,,e62e2,cfcb8,7ef86,,0.102308035
,,1708.9605345377984,-0.005757475623127,0.7820339527190717,-95.2103731202636,,41.77709525928721,-138.2549896138176,179.68749050283583,val_2,val_2,val_1,val_0,val_1,de4bc,,1da64,8a3e2,2adde,548bc,-1.2247927
,,1549.5223030230054,-0.0031815635153464,3.657212023900852,978.2473232402474,,31.57227399102198,,114.9449435603324,val_3,val_4,val_1,val_1,val_1,de4bc,f1bdb,1da64,8a3e2,2adde,,-0.028502857
-0.1440105828175937,329.9037116328604,,-0.0101487004767911,21.66518967886587,706.2598576151876,,-71.94939120885736,,140.52414426680755,val_2,val_1,val_2,val_1,val_0,42b95,,1da64,cfcb8,2adde,548bc,0.90628713
,,,0.0055628898755956,19.042325208130837,-3409.934128123077,,61.94870338223021,,171.7250295156786,val_0,val_0,val_3,val_1,val_2,dc12d,,e62e2,8a3e2,7ef86,548bc,-1.521517
,,3034.3432579461505,-0.0102089217391493,19.821954458791108,884.6455944090836,,-53.16692115206793,,90.2004109174584,val_2,val_1,val_2,val_2,val_0,42b95,,1da64,cfcb8,2adde,,0.77219445
,,3884.6677284754464,0.0086483036714573,20.86626321238391,2117.0334819408736,,37.463639855659714,,-135.33612293127706,val_4,val_3,val_3,val_1,val_1,dc12d,,e62e2,2fa6e,2adde,,-1.6594638
,,,-0.0039856115830528,23.257515684229134,3624.238200154522,,-36.41475127157067,,94.82155946022012,val_1,val_4,val_2,val_3,val_0,dc12d,,d73de,2fa6e,2ea90,,1.7547581
,,,0.0055541246570928,2.5778724338925283,-3046.5961167433984,0.0852241038141138,9.7062565783746,,3.0762153677280746,val_3,val_2,val_2,val_2,val_1,3e39e,,d73de,8a3e2,2adde,548bc,-1.1489705
,,,0.0073789287144554,21.306649711785447,2036.9869838818256,-0.2211162501265085,75.63830297213389,,-104.27392766268444,val_3,val_3,val_3,val_1,val_1,dc12d,,e62e2,cfcb8,d34b0,,-1.518248
,,,0.0036693414480319,20.864034926432232,3354.5502196977354,,-23.28517645307514,,38.23630752533715,val_1,val_5,val_2,val_3,val_0,dc12d,,e62e2,8a3e2,2ea90,,0.5473717
,,,0.0094400958728931,5.120372855491016,2720.5933302551243,-0.0405501028794186,70.65952245054264,,-8.294047848500279,val_4,val_3,val_2,val_0,val_2,8cf49,,e62e2,2fa6e,d34b0,,0.5358122
,,,-0.0097780594098508,24.14328691978844,1171.1041629814108,,-72.41920117769779,,132.9556316285923,val_2,val_2,val_3,val_1,val_0,42b95,,1da64,cfcb8,2adde,,1.0817806
,,,0.0061942384736231,14.788556517899725,2895.376444077359,,52.60838515537084,-317.15868790197106,44.16547419447375,val_5,val_2,val_3,val_1,val_2,dc12d,,d73de,2fa6e,7ef86,548bc,0.8240138
,,5145.263467496626,0.0004713348724925,25.054621817251878,2299.3452704753,0.0606363501715774,-65.7731695840849,,182.4837397239024,val_1,val_5,val_2,val_2,val_0,dc12d,,1da64,cfcb8,2ea90,,1.1918997
,,1236.3033177671543,-0.0016564899454766,12.651453519376954,43.97556078795947,,74.63932277871422,,19.954081916947203,,val_2,val_2,val_0,val_0,3e39e,,1da64,cfcb8,7ef86,548bc,-0.15677434
,,,-0.0025078572630029,-15.494890729559993,3737.77986436782,-0.1748955834336566,73.3542929797213,,-138.67474718222732,val_1,val_3,val_0,val_1,val_2,de4bc,,e62e2,cfcb8,7ef86,,0.22007993
,,,0.0006683209631846,21.840661521431688,2508.9559751121965,,-48.35186699573417,316.67301737589605,149.91786024859573,val_2,val_5,val_2,val_2,val_0,3e39e,,1da64,cfcb8,2ea90,548bc,0.7574833
,,,0.0085362788539904,12.657145054709856,1722.9581925547168,,1.6720846228350892,,-107.54739522489012,val_5,val_1,val_0,val_1,val_2,a9223,,e62e2,2fa6e,2adde,,-1.052674
,,,0.0046159131062517,6.513114418142167,1773.8261525164655,,-53.3786839018338,88.10573601286819,-102.24994201452556,val_4,val_7,val_1,val_0,val_2,dc12d,,d73de,cfcb8,2adde,548bc,-1.1504524
,,,-0.01873402396395535,22.3070529438157,879.0262336683693,,178.362891903839,,466.9665229756633,val_0,val_0,val_3,val_1,val_2,dc12d,f1bdb,e62e2,2fa6e,7ef86,,-0.7557661
0.0047193259170426,-122.03186760173512,,0.0062704275673652,12.01724668595599,-1743.0876860578185,,-24.835667321957548,,-64.47190346671121,val_3,val_2,val_2,val_1,val_0,e82f8,,d73de,2fa6e,2ea90,,-0.6099302
,310.36336639695713,,-0.0076480993634785,-8.679102424732845,-1207.682174062235,,34.65127201870001,,210.83651601982544,val_2,val_2,val_1,val_0,val_1,de4bc,,1da64,2fa6e,39575,,-0.82895875
,,9032.584368536249,0.01909641506299361,-5.227108535621114,-6849.327891191539,,-74.35801423778571,,-46.68080376309861,val_4,val_4,val_0,val_0,val_1,0e536,f1bdb,1da64,8a3e2,2adde,,-0.63755375
,,,0.0100011358220724,2.9518340372072926,636.6806944799639,-0.0193560759475762,92.26573719682868,,98.67453272427215,val_5,val_3,val_2,val_0,val_2,e82f8,f1bdb,d73de,2fa6e,7ef86,,0.81762743
,,,0.0012685887546169,16.265749550506538,-891.6459172426817,-0.1668627393510199,25.304687869331968,,59.53092790885749,val_4,val_2,val_0,val_3,val_2,8cf49,,e62e2,8a3e2,2adde,,-1.009449
,,,0.0039152417492797,20.579852245293843,327.06282215600635,0.1414108155737635,21.16136780299803,,174.37294806271214,val_0,val_0,val_3,val_0,val_1,dc12d,,e62e2,2fa6e,2adde,,-1.9613737
,,,0.0120869557251829,7.878016596719108,-2027.1196050797816,,101.48597505867836,30.651798346748567,78.05307278209278,val_5,val_2,val_2,val_0,val_1,e82f8,,e62e2,2fa6e,7ef86,,1.3881726
,482.54753874295807,,-0.012312023515508,23.00497498795476,-430.74056681196697,,-66.75198862435941,,97.22834865532916,val_3,val_0,val_2,val_2,val_0,42b95,,1da64,8a3e2,2adde,,1.1458415
-0.0795387990918407,-697.0882770638773,,0.002420539444029,20.26896581125858,-1149.2945376690036,,-21.46355551451385,,92.07469779313446,val_5,val_1,val_2,val_0,val_1,8cf49,3e294,1da64,2fa6e,2adde,548bc,1.1398274
,-182.27534463026493,,0.0016640319434882,-4.785944272243592,2827.9271994527144,,17.381573672692603,-145.3643926912592,-51.58880038491788,val_3,val_5,val_0,val_1,val_1,e82f8,,e62e2,cfcb8,39575,548bc,0.061390266
